TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300848,130.6600,45.52,1765422065786,False
1010300849,130.6600,4.81,1765422065846,True
1010300850,130.6700,0.04,1765422065883,False
1010300851,130.6600,0.04,1765422065883,True
1010300852,130.6700,24.42,1765422066133,False
1010300853,130.6800,235.15,1765422066334,False
1010300854,130.6700,10.00,1765422066520,True
1010300855,130.6700,10.15,1765422066839,True
1010300856,130.6700,0.09,1765422067013,True
1010300857,130.6800,0.02,1765422067059,False
1010300858,130.6700,2.83,1765422067414,True
1010300859,130.6800,42.07,1765422067528,False
1010300860,130.6700,38.55,1765422067935,True
1010300861,130.6700,5.06,1765422068063,True
1010300862,130.6800,5.00,1765422068095,False
1010300863,130.6700,4.59,1765422068221,True
1010300864,130.6700,1.86,1765422068414,True
1010300865,130.6800,4.35,1765422068419,False
1010300866,130.6700,3.90,1765422068664,True
1010300867,130.6800,0.14,1765422068725,False
1010300868,130.6800,0.65,1765422068861,False
1010300869,130.6700,3.57,1765422068968,True
1010300870,130.6800,0.76,1765422068974,False
1010300871,130.6700,1.06,1765422069078,True
1010300872,130.6800,3.82,1765422069179,False
1010300873,130.6700,4.01,1765422069205,True
1010300874,130.6800,0.22,1765422069265,False
1010300875,130.6700,0.70,1765422069737,True
1010300876,130.6800,0.51,1765422069849,False
1010300877,130.6700,0.09,1765422070036,True
1010300878,130.6700,202.47,1765422070221,True
1010300879,130.6700,190.45,1765422070381,True
1010300880,130.6700,50.16,1765422070491,False
1010300881,130.6600,6.12,1765422070922,True
1010300882,130.6700,34.29,1765422070948,False
1010300883,130.6700,1.30,1765422071135,True
1010300884,130.6700,0.04,1765422071542,True
1010300885,130.6800,4.51,1765422071601,False
1010300886,130.6700,0.59,1765422071715,True
1010300887,130.6800,116.42,1765422071803,False
1010300888,130.6900,76.64,1765422071808,False
1010300889,130.6900,0.47,1765422071919,True
1010300890,130.7000,0.07,1765422072152,False
1010300891,130.6900,15.62,1765422072285,True
1010300892,130.6800,1.04,1765422072478,True
1010300893,130.6800,0.62,1765422072786,True
1010300894,130.6800,0.09,1765422073061,True
1010300895,130.6900,0.50,1765422073099,False
1010300896,130.6800,3.80,1765422073199,True
1010300897,130.6800,110.63,1765422073348,True
1010300898,130.6700,159.18,1765422073372,True
1010300899,130.6700,0.05,1765422073487,False
1010300900,130.6600,30.75,1765422073500,True
1010300901,130.6500,5.36,1765422073508,True
1010300902,130.6500,5.00,1765422073566,False
1010300903,130.6400,1.10,1765422073855,True
